Date,Fruit,Freshness_Score,Spoilage_Status,Units_Sold,Price_per_Unit,Store_ID,City,Distributor,Delivery_Delay_Days,Revenue,Spoiled_Flag
2025-01-25,Banana,0.62,Fresh,73,3.45,ST001,Delhi,DistriFresh,0,251.85000000000002,0
2025-01-27,Mango,0.68,Fresh,155,4.18,ST001,Delhi,FruityFast,2,647.9,0
2025-03-08,Pineapple,0.9,Fresh,65,3.01,ST001,Delhi,QuickHarvest,1,195.64999999999998,0
2025-03-03,Mango,0.31,Not Fresh,73,1.04,ST002,Bangalore,FruityFast,0,75.92,1
2025-02-14,Banana,0.61,Fresh,32,2.83,ST002,Delhi,QuickHarvest,3,90.56,0
2025-01-09,Orange,0.63,Fresh,154,1.65,ST002,Bangalore,DistriFresh,1,254.1,0
2025-03-12,Pineapple,0.45,Not Fresh,70,1.64,ST002,Hyderabad,QuickHarvest,3,114.8,1
2025-02-07,Orange,0.69,Fresh,40,2.48,ST001,Delhi,QuickHarvest,5,99.2,0
2025-04-01,Pineapple,0.62,Fresh,43,3.04,ST004,Hyderabad,DistriFresh,5,130.72,0
2025-02-25,Apple,0.87,Fresh,167,4.09,ST003,Hyderabad,AgroSupply,3,683.03,0
2025-03-19,Apple,0.46,Not Fresh,40,3.22,ST001,Delhi,AgroSupply,0,128.8,1
2025-01-26,Pineapple,0.46,Not Fresh,50,4.47,ST003,Delhi,AgroSupply,1,223.5,1
2025-01-25,Orange,0.87,Fresh,102,2.03,ST002,Delhi,AgroSupply,0,207.05999999999997,0
2025-01-01,Pineapple,0.87,Fresh,117,2.97,ST002,Delhi,AgroSupply,4,347.49,0
2025-01-30,Apple,0.96,Fresh,148,2.61,ST004,Hyderabad,FruityFast,3,386.28,0
2025-01-29,Mango,0.76,Fresh,153,2.21,ST003,Mumbai,QuickHarvest,5,338.13,0
2025-03-03,Pineapple,0.61,Fresh,166,3.2,ST003,Bangalore,AgroSupply,2,531.2,0
2025-03-09,Pineapple,0.43,Not Fresh,22,1.96,ST004,Mumbai,FruityFast,5,43.12,1
2025-04-01,Mango,0.93,Fresh,64,1.65,ST003,Bangalore,AgroSupply,0,105.6,0
2025-03-28,Banana,0.31,Not Fresh,76,1.76,ST001,Hyderabad,DistriFresh,2,133.76,1
2025-02-24,Pineapple,0.69,Fresh,59,1.37,ST003,Mumbai,DistriFresh,2,80.83000000000001,0
2025-03-16,Orange,0.33,Not Fresh,28,1.24,ST001,Delhi,DistriFresh,2,34.72,1
2025-01-07,Pineapple,0.83,Fresh,79,4.01,ST002,Hyderabad,FruityFast,3,316.78999999999996,0
2025-02-21,Pineapple,0.65,Fresh,21,3.78,ST004,Mumbai,FruityFast,1,79.38,0
2025-03-21,Mango,0.96,Fresh,129,3.26,ST003,Bangalore,AgroSupply,2,420.53999999999996,0
2025-01-30,Apple,0.35,Not Fresh,69,2.27,ST002,Bangalore,QuickHarvest,4,156.63,1
2025-03-26,Apple,0.37,Not Fresh,62,3.34,ST001,Bangalore,FruityFast,2,207.07999999999998,1
2025-03-22,Pineapple,0.87,Fresh,132,2.94,ST004,Bangalore,QuickHarvest,5,388.08,0
2025-03-22,Banana,0.91,Fresh,195,2.95,ST003,Delhi,FruityFast,2,575.25,0
2025-01-01,Apple,0.64,Fresh,55,3.38,ST002,Delhi,QuickHarvest,2,185.9,0
2025-01-08,Pineapple,0.78,Fresh,69,2.81,ST002,Hyderabad,FruityFast,3,193.89000000000001,0
2025-02-28,Pineapple,0.99,Fresh,173,4.53,ST003,Mumbai,FruityFast,2,783.69,0
2025-02-19,Apple,0.47,Not Fresh,66,2.3,ST004,Bangalore,AgroSupply,1,151.79999999999998,1
2025-01-17,Orange,0.45,Not Fresh,61,4.23,ST001,Mumbai,QuickHarvest,0,258.03000000000003,1
2025-03-11,Pineapple,0.67,Fresh,128,2.32,ST002,Delhi,FruityFast,5,296.96,0
2025-01-09,Mango,0.38,Not Fresh,51,1.07,ST003,Delhi,QuickHarvest,2,54.57,1
2025-03-06,Mango,0.77,Fresh,47,3.47,ST002,Mumbai,DistriFresh,2,163.09,0
2025-02-05,Orange,0.37,Not Fresh,43,4.51,ST003,Mumbai,DistriFresh,2,193.92999999999998,1
2025-03-17,Apple,0.62,Fresh,192,1.56,ST003,Bangalore,QuickHarvest,1,299.52,0
2025-02-17,Pineapple,0.86,Fresh,63,3.84,ST003,Delhi,FruityFast,3,241.92,0
2025-01-28,Apple,0.91,Fresh,136,2.19,ST004,Delhi,QuickHarvest,2,297.84,0
2025-01-07,Banana,0.43,Not Fresh,75,1.83,ST002,Bangalore,AgroSupply,4,137.25,1
2025-02-26,Orange,0.37,Not Fresh,35,2.42,ST004,Mumbai,DistriFresh,1,84.7,1
2025-03-15,Orange,0.67,Fresh,153,2.63,ST004,Hyderabad,FruityFast,4,402.39,0
2025-03-14,Orange,0.4,Not Fresh,90,4.99,ST003,Hyderabad,DistriFresh,1,449.1,1
2025-03-09,Apple,0.5,Not Fresh,16,3.56,ST002,Delhi,FruityFast,2,56.96,1
2025-02-14,Apple,0.32,Not Fresh,80,1.41,ST003,Delhi,FruityFast,0,112.8,1
2025-03-24,Mango,0.61,Fresh,108,3.44,ST003,Hyderabad,QuickHarvest,3,371.52,0
2025-02-27,Mango,0.42,Not Fresh,45,4.82,ST003,Delhi,DistriFresh,5,216.9,1
2025-02-28,Pineapple,0.92,Fresh,87,3.33,ST001,Bangalore,FruityFast,1,289.71,0
2025-02-24,Apple,0.91,Fresh,126,3.67,ST004,Delhi,QuickHarvest,2,462.42,0
2025-02-04,Apple,0.73,Fresh,41,3.55,ST001,Mumbai,AgroSupply,5,145.54999999999998,0
2025-02-04,Banana,0.32,Not Fresh,98,4.46,ST002,Hyderabad,FruityFast,1,437.08,1
2025-02-09,Mango,0.33,Not Fresh,26,2.78,ST002,Mumbai,AgroSupply,0,72.28,1
2025-03-16,Pineapple,0.6,Fresh,44,3.69,ST004,Bangalore,AgroSupply,3,162.35999999999999,0
2025-02-16,Mango,0.84,Fresh,148,3.34,ST001,Hyderabad,AgroSupply,1,494.32,0
2025-02-10,Pineapple,0.94,Fresh,144,4.91,ST001,Hyderabad,QuickHarvest,0,707.04,0
2025-01-22,Mango,0.64,Fresh,68,4.82,ST001,Hyderabad,QuickHarvest,1,327.76,0
2025-01-23,Pineapple,0.83,Fresh,181,1.29,ST004,Hyderabad,DistriFresh,5,233.49,0
2025-01-05,Mango,0.66,Fresh,175,1.83,ST004,Mumbai,AgroSupply,4,320.25,0
2025-01-11,Orange,0.33,Not Fresh,89,2.5,ST004,Delhi,FruityFast,2,222.5,1
2025-03-13,Banana,0.99,Fresh,180,3.32,ST001,Mumbai,AgroSupply,2,597.6,0
2025-01-19,Pineapple,0.63,Fresh,37,2.89,ST003,Bangalore,QuickHarvest,5,106.93,0
2025-03-11,Banana,0.73,Fresh,185,2.5,ST003,Mumbai,QuickHarvest,5,462.5,0
2025-03-23,Banana,0.32,Not Fresh,30,1.62,ST004,Hyderabad,DistriFresh,0,48.6,1
2025-03-28,Pineapple,0.76,Fresh,198,3.21,ST002,Mumbai,QuickHarvest,5,635.58,0
2025-03-06,Apple,0.92,Fresh,140,4.74,ST002,Bangalore,QuickHarvest,0,663.6,0
2025-02-13,Banana,0.89,Fresh,198,4.94,ST004,Bangalore,QuickHarvest,1,978.1200000000001,0
2025-01-02,Mango,0.33,Not Fresh,35,4.76,ST004,Bangalore,FruityFast,2,166.6,1
2025-01-14,Mango,0.64,Fresh,82,2.56,ST001,Bangalore,FruityFast,1,209.92000000000002,0
2025-03-29,Apple,0.6,Fresh,52,3.68,ST002,Delhi,AgroSupply,5,191.36,0
2025-02-04,Mango,0.95,Fresh,127,2.29,ST003,Mumbai,DistriFresh,0,290.83,0
2025-03-31,Pineapple,0.32,Not Fresh,92,1.54,ST003,Mumbai,FruityFast,2,141.68,1
2025-03-10,Pineapple,0.56,Not Fresh,32,4.56,ST003,Delhi,AgroSupply,4,145.92,1
2025-03-17,Banana,0.47,Not Fresh,27,1.9,ST002,Delhi,DistriFresh,0,51.3,1
2025-01-03,Pineapple,0.97,Fresh,20,3.98,ST002,Delhi,FruityFast,4,79.6,0
2025-01-15,Mango,0.7,Fresh,154,4.13,ST004,Delhi,QuickHarvest,5,636.02,0
2025-01-25,Banana,0.51,Not Fresh,12,3.27,ST003,Delhi,DistriFresh,5,39.24,1
2025-02-19,Apple,0.73,Fresh,186,4.26,ST004,Mumbai,AgroSupply,2,792.36,0
2025-02-24,Apple,0.68,Fresh,163,4.6,ST002,Mumbai,QuickHarvest,1,749.8,0
2025-01-15,Pineapple,0.82,Fresh,150,3.61,ST002,Mumbai,AgroSupply,0,541.5,0
2025-03-02,Pineapple,0.92,Fresh,150,1.43,ST004,Mumbai,QuickHarvest,5,214.5,0
2025-01-27,Orange,0.53,Not Fresh,88,2.4,ST002,Bangalore,DistriFresh,5,211.2,1
2025-03-26,Mango,0.72,Fresh,137,2.59,ST004,Bangalore,QuickHarvest,4,354.83,0
2025-01-31,Orange,0.44,Not Fresh,68,3.63,ST001,Hyderabad,QuickHarvest,3,246.84,1
2025-01-01,Pineapple,0.56,Not Fresh,66,3.03,ST003,Delhi,AgroSupply,2,199.98,1
2025-01-18,Orange,0.95,Fresh,152,1.17,ST001,Delhi,AgroSupply,0,177.83999999999997,0
2025-01-13,Banana,0.89,Fresh,139,1.25,ST003,Delhi,DistriFresh,3,173.75,0
2025-01-21,Pineapple,0.38,Not Fresh,49,3.49,ST003,Mumbai,AgroSupply,1,171.01000000000002,1
2025-03-08,Mango,0.79,Fresh,71,2.66,ST003,Hyderabad,QuickHarvest,1,188.86,0
2025-03-29,Apple,0.6,Fresh,173,3.21,ST004,Delhi,AgroSupply,3,555.33,0
2025-03-15,Pineapple,0.58,Not Fresh,23,1.51,ST004,Mumbai,DistriFresh,0,34.73,1
2025-01-23,Pineapple,0.57,Not Fresh,67,3.92,ST003,Delhi,DistriFresh,0,262.64,1
2025-03-30,Orange,0.62,Fresh,32,2.14,ST002,Delhi,QuickHarvest,4,68.48,0
2025-03-25,Pineapple,0.44,Not Fresh,87,2.57,ST003,Mumbai,FruityFast,3,223.58999999999997,1
2025-01-09,Apple,0.35,Not Fresh,91,2.28,ST001,Mumbai,FruityFast,0,207.48,1
2025-03-21,Apple,0.63,Fresh,89,2.81,ST004,Hyderabad,AgroSupply,3,250.09,0
2025-03-15,Pineapple,0.47,Not Fresh,63,4.69,ST001,Delhi,AgroSupply,2,295.47,1
2025-03-28,Orange,0.88,Fresh,37,2.57,ST001,Bangalore,QuickHarvest,3,95.08999999999999,0
2025-02-09,Pineapple,0.53,Not Fresh,39,4.9,ST003,Delhi,FruityFast,2,191.10000000000002,1
2025-02-26,Pineapple,0.59,Not Fresh,78,1.89,ST001,Delhi,QuickHarvest,5,147.42,1
2025-01-27,Pineapple,0.96,Fresh,186,3.17,ST001,Hyderabad,FruityFast,3,589.62,0
2025-03-09,Mango,0.64,Fresh,197,1.34,ST001,Delhi,FruityFast,3,263.98,0
2025-01-09,Mango,0.78,Fresh,59,3.7,ST004,Hyderabad,QuickHarvest,0,218.3,0
2025-02-12,Apple,0.59,Not Fresh,13,3.84,ST001,Bangalore,DistriFresh,2,49.92,1
2025-02-05,Pineapple,0.36,Not Fresh,34,2.79,ST004,Hyderabad,AgroSupply,1,94.86,1
2025-01-23,Mango,0.77,Fresh,158,4.98,ST004,Mumbai,QuickHarvest,4,786.84,0
2025-03-12,Banana,0.39,Not Fresh,19,2.88,ST001,Mumbai,FruityFast,5,54.72,1
2025-01-26,Apple,0.49,Not Fresh,95,1.49,ST002,Delhi,AgroSupply,2,141.55,1
2025-01-06,Pineapple,0.55,Not Fresh,34,1.16,ST003,Hyderabad,FruityFast,5,39.44,1
2025-01-11,Pineapple,0.7,Fresh,58,2.98,ST001,Hyderabad,DistriFresh,5,172.84,0
2025-01-15,Apple,0.34,Not Fresh,84,4.44,ST002,Delhi,QuickHarvest,1,372.96000000000004,1
2025-03-16,Apple,0.96,Fresh,179,4.78,ST001,Delhi,FruityFast,5,855.62,0
2025-03-27,Apple,0.32,Not Fresh,25,3.74,ST002,Hyderabad,FruityFast,4,93.5,1
2025-03-02,Banana,1.0,Fresh,147,2.77,ST002,Bangalore,FruityFast,1,407.19,0
2025-01-04,Banana,0.75,Fresh,186,2.17,ST004,Bangalore,DistriFresh,5,403.62,0
2025-02-01,Orange,0.48,Not Fresh,19,3.34,ST002,Mumbai,AgroSupply,1,63.459999999999994,1
2025-02-19,Pineapple,0.54,Not Fresh,89,2.41,ST001,Bangalore,QuickHarvest,2,214.49,1
2025-01-18,Banana,0.67,Fresh,192,3.73,ST004,Delhi,FruityFast,1,716.16,0
2025-01-18,Mango,0.69,Fresh,142,4.19,ST001,Bangalore,FruityFast,1,594.98,0
2025-03-12,Banana,0.79,Fresh,67,4.89,ST002,Bangalore,FruityFast,4,327.63,0
2025-01-12,Orange,0.35,Not Fresh,86,1.43,ST001,Delhi,DistriFresh,5,122.97999999999999,1
2025-03-24,Banana,0.49,Not Fresh,10,3.5,ST002,Bangalore,FruityFast,2,35.0,1
2025-01-13,Apple,0.34,Not Fresh,40,3.09,ST003,Bangalore,DistriFresh,0,123.6,1
2025-02-05,Banana,0.72,Fresh,125,4.8,ST001,Mumbai,FruityFast,2,600.0,0
2025-02-04,Orange,0.99,Fresh,121,1.69,ST003,Mumbai,QuickHarvest,3,204.48999999999998,0
2025-04-01,Banana,0.78,Fresh,124,4.95,ST001,Delhi,FruityFast,0,613.8000000000001,0
2025-01-27,Orange,0.99,Fresh,101,3.55,ST001,Bangalore,DistriFresh,2,358.54999999999995,0
2025-03-29,Apple,0.32,Not Fresh,40,4.95,ST001,Hyderabad,FruityFast,2,198.0,1
2025-03-20,Orange,0.31,Not Fresh,90,3.41,ST001,Bangalore,AgroSupply,3,306.90000000000003,1
2025-01-11,Mango,0.97,Fresh,68,1.11,ST002,Delhi,DistriFresh,2,75.48,0
2025-01-25,Orange,0.45,Not Fresh,43,3.42,ST004,Bangalore,AgroSupply,4,147.06,1
2025-01-03,Mango,0.45,Not Fresh,64,4.83,ST003,Hyderabad,QuickHarvest,1,309.12,1
2025-02-10,Orange,1.0,Fresh,91,3.99,ST003,Hyderabad,FruityFast,5,363.09000000000003,0
2025-03-06,Mango,0.64,Fresh,137,4.76,ST001,Hyderabad,AgroSupply,1,652.12,0
2025-01-01,Apple,0.75,Fresh,95,3.0,ST003,Bangalore,DistriFresh,1,285.0,0
2025-01-18,Orange,0.39,Not Fresh,36,2.34,ST002,Delhi,FruityFast,2,84.24,1
2025-01-30,Apple,0.72,Fresh,90,2.07,ST002,Mumbai,QuickHarvest,4,186.29999999999998,0
2025-02-27,Banana,0.7,Fresh,178,4.78,ST001,Bangalore,QuickHarvest,0,850.84,0
2025-03-04,Mango,0.54,Not Fresh,96,3.84,ST004,Bangalore,AgroSupply,4,368.64,1
2025-02-11,Mango,0.96,Fresh,113,4.46,ST004,Mumbai,DistriFresh,4,503.98,0
2025-01-08,Banana,0.34,Not Fresh,70,2.77,ST001,Mumbai,AgroSupply,3,193.9,1
2025-03-20,Pineapple,0.87,Fresh,125,1.98,ST004,Delhi,DistriFresh,1,247.5,0
2025-02-03,Apple,0.4,Not Fresh,51,2.81,ST004,Mumbai,DistriFresh,2,143.31,1
2025-02-26,Pineapple,0.44,Not Fresh,46,2.09,ST004,Bangalore,FruityFast,5,96.13999999999999,1
2025-02-16,Mango,0.88,Fresh,62,4.78,ST002,Mumbai,FruityFast,5,296.36,0
2025-03-15,Mango,0.63,Fresh,31,1.11,ST002,Hyderabad,FruityFast,0,34.410000000000004,0
2025-02-07,Apple,0.71,Fresh,145,3.87,ST004,Delhi,FruityFast,3,561.15,0
2025-02-09,Mango,0.33,Not Fresh,62,3.9,ST002,Bangalore,FruityFast,3,241.79999999999998,1
2025-01-19,Banana,0.83,Fresh,196,1.48,ST003,Delhi,QuickHarvest,0,290.08,0
2025-03-26,Banana,0.78,Fresh,49,4.11,ST001,Bangalore,FruityFast,1,201.39000000000001,0
2025-03-17,Apple,0.8,Fresh,125,3.39,ST001,Hyderabad,DistriFresh,4,423.75,0
2025-02-27,Banana,0.48,Not Fresh,33,1.15,ST003,Mumbai,AgroSupply,5,37.949999999999996,1
2025-02-20,Apple,0.84,Fresh,41,1.37,ST002,Hyderabad,AgroSupply,1,56.17,0
2025-02-22,Pineapple,0.62,Fresh,135,1.11,ST002,Mumbai,AgroSupply,1,149.85000000000002,0
2025-02-03,Mango,0.9,Fresh,105,2.49,ST002,Bangalore,AgroSupply,3,261.45000000000005,0
2025-03-02,Pineapple,0.99,Fresh,104,2.99,ST001,Bangalore,QuickHarvest,0,310.96000000000004,0
2025-03-13,Banana,0.51,Not Fresh,38,3.4,ST001,Mumbai,QuickHarvest,5,129.2,1
2025-03-15,Apple,0.81,Fresh,158,3.91,ST003,Mumbai,FruityFast,1,617.78,0
2025-03-01,Pineapple,0.43,Not Fresh,86,2.34,ST001,Delhi,QuickHarvest,1,201.23999999999998,1
2025-03-10,Mango,0.97,Fresh,122,2.08,ST001,Hyderabad,AgroSupply,4,253.76000000000002,0
2025-03-11,Pineapple,0.57,Not Fresh,39,1.49,ST001,Bangalore,QuickHarvest,1,58.11,1
2025-02-19,Orange,0.43,Not Fresh,31,3.33,ST001,Hyderabad,FruityFast,3,103.23,1
2025-03-01,Orange,0.55,Not Fresh,73,1.13,ST001,Hyderabad,FruityFast,0,82.49,1
2025-03-01,Apple,0.89,Fresh,50,4.47,ST002,Mumbai,AgroSupply,4,223.5,0
2025-02-09,Mango,0.35,Not Fresh,45,3.57,ST003,Hyderabad,FruityFast,5,160.65,1
2025-01-25,Apple,0.85,Fresh,137,3.43,ST001,Delhi,FruityFast,5,469.91,0
2025-02-19,Orange,0.87,Fresh,78,3.99,ST004,Bangalore,FruityFast,5,311.22,0
2025-01-16,Mango,0.47,Not Fresh,45,2.43,ST001,Hyderabad,QuickHarvest,0,109.35000000000001,1
2025-02-01,Apple,0.96,Fresh,151,1.59,ST001,Hyderabad,FruityFast,3,240.09,0
2025-01-17,Banana,0.73,Fresh,174,1.46,ST004,Hyderabad,QuickHarvest,3,254.04,0
2025-03-02,Banana,0.79,Fresh,43,1.74,ST001,Hyderabad,QuickHarvest,4,74.82,0
2025-02-08,Pineapple,0.51,Not Fresh,13,1.79,ST002,Hyderabad,QuickHarvest,1,23.27,1
2025-01-02,Pineapple,0.92,Fresh,150,2.06,ST003,Hyderabad,DistriFresh,0,309.0,0
2025-02-22,Apple,0.69,Fresh,159,1.63,ST004,Mumbai,QuickHarvest,4,259.16999999999996,0
2025-01-10,Orange,0.98,Fresh,106,4.73,ST003,Hyderabad,DistriFresh,1,501.38000000000005,0
2025-03-10,Mango,0.9,Fresh,96,2.64,ST001,Hyderabad,FruityFast,4,253.44,0
2025-01-26,Apple,0.42,Not Fresh,54,3.46,ST003,Mumbai,QuickHarvest,3,186.84,1
2025-02-06,Apple,0.65,Fresh,125,2.67,ST003,Bangalore,AgroSupply,2,333.75,0
2025-02-12,Orange,0.82,Fresh,22,4.18,ST004,Hyderabad,QuickHarvest,0,91.96,0
2025-03-21,Pineapple,0.95,Fresh,150,1.51,ST002,Hyderabad,AgroSupply,1,226.5,0
2025-03-25,Pineapple,0.72,Fresh,35,2.13,ST003,Mumbai,QuickHarvest,1,74.55,0
2025-01-22,Orange,0.78,Fresh,39,4.36,ST001,Mumbai,QuickHarvest,0,170.04000000000002,0
2025-02-04,Mango,0.9,Fresh,191,3.81,ST002,Bangalore,DistriFresh,4,727.71,0
2025-01-13,Banana,0.76,Fresh,112,4.62,ST001,Hyderabad,FruityFast,5,517.44,0
2025-03-20,Orange,0.59,Not Fresh,87,2.08,ST001,Mumbai,DistriFresh,2,180.96,1
2025-01-20,Banana,0.49,Not Fresh,75,4.12,ST002,Bangalore,FruityFast,3,309.0,1
2025-02-24,Apple,0.91,Fresh,128,3.11,ST004,Hyderabad,AgroSupply,4,398.08,0
2025-01-14,Pineapple,0.91,Fresh,188,2.76,ST002,Bangalore,FruityFast,3,518.88,0
2025-01-21,Banana,0.39,Not Fresh,68,3.28,ST004,Delhi,AgroSupply,3,223.04,1
2025-01-19,Pineapple,0.61,Fresh,49,4.62,ST004,Mumbai,DistriFresh,4,226.38,0
2025-02-21,Banana,0.47,Not Fresh,70,1.43,ST004,Hyderabad,QuickHarvest,1,100.1,1
2025-03-19,Orange,0.61,Fresh,104,2.73,ST003,Delhi,FruityFast,0,283.92,0
2025-01-06,Mango,0.49,Not Fresh,33,3.82,ST002,Bangalore,AgroSupply,4,126.05999999999999,1
2025-01-23,Mango,0.45,Not Fresh,27,1.5,ST002,Mumbai,FruityFast,1,40.5,1
2025-01-19,Banana,0.3,Not Fresh,92,4.83,ST001,Hyderabad,AgroSupply,0,444.36,1
2025-01-26,Mango,0.4,Not Fresh,15,2.58,ST003,Hyderabad,QuickHarvest,1,38.7,1
2025-03-30,Banana,0.67,Fresh,30,2.59,ST002,Mumbai,FruityFast,4,77.69999999999999,0
2025-02-10,Pineapple,0.53,Not Fresh,19,4.11,ST001,Delhi,QuickHarvest,3,78.09,1
2025-01-16,Orange,0.83,Fresh,183,4.46,ST003,Bangalore,QuickHarvest,5,816.18,0
2025-02-17,Apple,0.8,Fresh,92,1.74,ST004,Mumbai,AgroSupply,4,160.08,0
2025-02-10,Mango,0.79,Fresh,63,4.34,ST002,Mumbai,FruityFast,2,273.42,0
2025-02-22,Pineapple,0.55,Not Fresh,89,2.51,ST003,Bangalore,FruityFast,3,223.39,1
2025-01-23,Mango,0.39,Not Fresh,63,2.69,ST001,Hyderabad,QuickHarvest,0,169.47,1
2025-01-02,Pineapple,0.89,Fresh,152,2.49,ST001,Hyderabad,AgroSupply,0,378.48,0
2025-01-03,Banana,0.83,Fresh,55,4.2,ST003,Bangalore,AgroSupply,5,231.0,0
2025-03-16,Mango,0.8,Fresh,101,2.47,ST004,Bangalore,QuickHarvest,1,249.47000000000003,0
2025-03-25,Banana,0.71,Fresh,91,3.78,ST004,Bangalore,AgroSupply,5,343.97999999999996,0
2025-01-15,Banana,0.79,Fresh,181,1.19,ST002,Bangalore,AgroSupply,3,215.39,0
2025-02-20,Pineapple,0.37,Not Fresh,78,4.7,ST003,Delhi,FruityFast,5,366.6,1
2025-01-19,Mango,0.95,Fresh,148,1.47,ST004,Delhi,DistriFresh,4,217.56,0
2025-02-22,Orange,0.55,Not Fresh,50,3.43,ST001,Hyderabad,FruityFast,0,171.5,1
2025-01-19,Orange,0.87,Fresh,123,1.04,ST003,Mumbai,FruityFast,4,127.92,0
2025-03-30,Pineapple,0.81,Fresh,132,3.98,ST001,Mumbai,QuickHarvest,2,525.36,0
2025-01-04,Apple,0.43,Not Fresh,43,3.7,ST004,Delhi,FruityFast,1,159.1,1
2025-01-09,Banana,0.59,Not Fresh,95,1.9,ST004,Hyderabad,QuickHarvest,5,180.5,1
2025-03-28,Apple,0.79,Fresh,178,1.06,ST003,Mumbai,AgroSupply,1,188.68,0
2025-03-29,Banana,0.36,Not Fresh,33,2.55,ST003,Bangalore,QuickHarvest,0,84.14999999999999,1
2025-01-31,Apple,0.98,Fresh,145,4.13,ST004,Mumbai,FruityFast,0,598.85,0
